Customer ID,Monetaire_Total_Depense,Frequence_Nb_Commandes,Date_Premier_Achat,R_Score,F_Score,M_Score,RFM_Somme,RFM_Pourcentage
17107,15595.37,13,2010-01-31 15:47:00,2,5,5,12,400
17108,174.95,1,2010-02-14 12:22:00,5,1,1,7,233
17109,1276.35,10,2010-07-30 12:42:00,2,5,4,11,367
17110,499.9,3,2010-04-08 13:32:00,3,3,2,8,267
17111,459.58,2,2010-10-10 15:21:00,2,2,2,6,200
17112,197.57,1,2010-07-25 11:14:00,5,1,1,7,233
17113,2092.16,8,2010-01-11 10:14:00,5,4,4,13,433
17114,739.72,10,2011-01-09 11:39:00,1,5,3,9,300
17115,2616.29,13,2009-12-05 12:13:00,1,5,4,10,333
17116,389.78,1,2010-03-01 16:29:00,5,1,2,8,267
17117,116.19999999999999,1,2011-02-24 13:54:00,4,1,1,6,200
17118,157.02,1,2011-01-26 12:19:00,4,1,1,6,200
17119,593.61,3,2011-10-11 11:03:00,1,3,3,7,233
17120,307.46,1,2011-04-20 15:21:00,4,1,2,7,233
17121,314.74,1,2010-11-02 11:47:00,4,1,2,7,233
17122,570.5,4,2010-07-28 09:34:00,3,3,2,8,267
17123,977.17,3,2010-05-16 11:52:00,3,3,3,9,300
17124,294.24,1,2011-06-07 14:02:00,3,1,2,6,200
17125,230.5,1,2011-10-20 14:41:00,2,1,1,4,133
17126,2003.53,11,2010-08-31 13:41:00,3,5,4,12,400
17127,1155.0300000000002,5,2009-12-04 15:18:00,5,4,3,12,400
17128,157.09,1,2011-01-09 12:02:00,4,1,1,6,200
17129,31.85,1,2010-07-07 13:46:00,5,1,1,7,233
17130,-18.38,1,2010-01-26 16:47:00,5,1,1,7,233
17131,2463.17,5,2011-09-25 12:42:00,1,4,4,9,300
17132,1220.9099999999999,2,2010-08-08 13:49:00,5,2,4,11,367
17133,12972.09,13,2010-03-21 12:31:00,1,5,5,11,367
17134,625.3,3,2010-09-23 18:32:00,3,3,3,9,300
17135,1711.26,11,2010-05-09 16:03:00,1,5,4,10,333
17136,231.68,1,2010-02-15 13:13:00,5,1,1,7,233
17137,1099.81,6,2010-01-31 12:27:00,5,4,3,12,400
17138,4417.27,7,2010-02-04 14:19:00,4,4,5,13,433
17139,19473.91,29,2010-01-11 11:31:00,1,5,5,11,367
17140,454.12,1,2011-04-06 13:33:00,4,1,2,7,233
17141,727.58,4,2010-01-24 14:19:00,5,3,3,11,367
17142,1275.25,4,2010-01-24 15:23:00,4,3,4,11,367
17143,880.97,2,2010-07-12 13:26:00,5,2,3,10,333
17144,984.57,2,2011-09-16 12:50:00,1,2,3,6,200
17145,3014.64,7,2010-02-19 12:07:00,5,4,5,14,467
17146,5788.39,16,2010-02-02 09:39:00,3,5,5,13,433
17147,3069.15,16,2010-01-11 09:38:00,2,5,5,12,400
17148,124.88,1,2011-10-19 09:59:00,2,1,1,4,133
17149,143.10000000000002,1,2010-09-14 14:56:00,5,1,1,7,233
17150,1357.95,6,2009-12-06 10:51:00,4,4,4,12,400
17151,231.90000000000003,1,2009-12-04 14:56:00,5,1,1,7,233
17152,1830.5,5,2010-10-10 12:40:00,4,4,4,12,400
17153,213.78,1,2011-11-15 13:42:00,2,1,1,4,133
17154,329.34,1,2011-09-25 13:42:00,3,1,2,6,200
17155,892.46,7,2009-12-03 11:34:00,1,4,3,8,267
17156,572.07,2,2010-08-05 11:30:00,5,2,2,9,300
17157,5139.45,20,2009-12-04 13:00:00,1,5,5,11,367
17158,1962.3,6,2010-03-07 15:50:00,2,4,4,10,333
17159,2095.44,6,2010-03-04 14:53:00,2,4,4,10,333
17160,10201.36,18,2009-12-04 10:57:00,2,5,5,12,400
17161,856.01,1,2010-09-21 16:44:00,5,1,3,9,300
17162,1707.21,11,2011-02-07 12:27:00,2,5,4,11,367
17163,699.78,4,2010-02-02 10:39:00,2,3,3,8,267
17164,2466.4,8,2011-03-11 14:26:00,2,4,4,10,333
17165,1783.63,8,2009-12-11 09:18:00,4,4,4,12,400
17166,189.49,3,2011-05-20 08:18:00,2,3,1,6,200
17167,867.11,3,2010-09-20 14:02:00,4,3,3,10,333
17168,400.2,1,2010-07-29 12:33:00,5,1,2,8,267
17169,1129.8799999999999,6,2010-05-10 13:00:00,2,4,3,9,300
17170,118.98,3,2010-11-02 17:45:00,4,3,1,8,267
17171,384.59,2,2010-02-16 12:02:00,4,2,2,8,267
17172,910.99,6,2009-12-13 11:46:00,3,4,3,10,333
17173,3755.65,9,2011-07-31 15:26:00,1,4,5,10,333
17174,59.9,1,2011-05-06 11:47:00,4,1,1,6,200
17175,1430.94,5,2011-02-16 14:56:00,2,4,4,10,333
17176,902.3199999999999,3,2010-01-31 15:49:00,4,3,3,10,333
17177,119.5,1,2010-07-22 14:53:00,5,1,1,7,233
17178,432.96,1,2009-12-08 16:20:00,5,1,2,8,267
17179,1507.26,6,2010-05-26 11:22:00,3,4,4,11,367
17180,2216.12,14,2010-01-21 17:43:00,2,5,4,11,367
17181,309.85,3,2010-04-23 11:21:00,2,3,2,7,233
17182,321.3,2,2009-12-21 15:22:00,5,2,2,9,300
17183,3286.9100000000003,8,2011-08-26 15:25:00,1,4,5,10,333
17184,198.41000000000003,2,2009-12-09 14:17:00,5,2,1,8,267
17185,229.46,3,2010-04-20 13:49:00,5,3,1,9,300
17186,144.0,2,2011-10-10 12:52:00,2,2,1,5,167
17187,467.71,2,2010-07-01 14:38:00,4,2,2,8,267
17188,4361.83,17,2009-12-08 19:16:00,1,5,5,11,367
17189,953.63,5,2009-12-02 11:45:00,3,4,3,10,333
17190,1531.57,8,2010-03-05 13:21:00,3,4,4,11,367
17191,4284.84,16,2009-12-01 16:34:00,2,5,5,12,400
17192,75.28,1,2010-06-21 16:07:00,5,1,1,7,233
17193,2254.6,12,2009-12-02 10:02:00,2,5,4,11,367
17194,812.5,3,2010-06-27 13:16:00,4,3,3,10,333
17195,562.98,1,2010-02-22 13:05:00,5,1,2,8,267
17196,327.75,1,2010-10-08 11:31:00,5,1,2,8,267
17197,1013.01,1,2011-11-10 10:32:00,2,1,3,6,200
17198,692.22,3,2010-12-03 14:54:00,2,3,3,8,267
17199,135.04000000000002,1,2010-05-06 13:53:00,5,1,1,7,233
17200,356.71,4,2010-02-25 13:23:00,4,3,2,9,300
17201,1127.5,5,2010-02-10 12:26:00,2,4,3,9,300
17202,160.65,1,2010-10-15 11:25:00,5,1,1,7,233
17203,5564.09,10,2010-11-16 12:52:00,2,5,5,12,400
17204,5263.69,15,2010-06-10 11:37:00,3,5,5,13,433
17205,999.35,3,2010-05-24 15:36:00,2,3,3,8,267
17206,204.24,1,2011-10-17 13:25:00,2,1,1,4,133
17207,292.62,1,2010-02-25 19:08:00,5,1,2,8,267
17208,111.15,1,2010-11-09 12:50:00,4,1,1,6,200
17209,595.7,3,2009-12-03 11:10:00,5,3,3,11,367
17210,251.72,1,2010-11-12 12:15:00,4,1,1,6,200
17211,3728.8,15,2009-12-13 13:17:00,2,5,5,12,400
17212,794.41,3,2010-08-10 09:22:00,4,3,3,10,333
17213,4766.03,20,2009-12-08 12:51:00,2,5,5,12,400
17214,974.12,7,2010-12-15 15:14:00,3,4,3,10,333
17215,186.15,1,2010-09-01 13:39:00,5,1,1,7,233
17216,63.6,1,2010-06-03 13:03:00,5,1,1,7,233
17217,210.1,2,2010-03-30 13:35:00,4,2,1,7,233
17218,3891.39,18,2010-01-25 16:12:00,1,5,5,11,367
17219,259.13,2,2010-10-19 11:29:00,2,2,2,6,200
17220,4457.31,21,2010-01-20 11:57:00,2,5,5,12,400
17221,976.62,5,2010-04-11 15:34:00,1,4,3,8,267
17222,1579.51,6,2010-01-10 15:24:00,3,4,4,11,367
17223,558.04,3,2010-11-29 17:19:00,4,3,2,9,300
17224,100.86,1,2010-07-26 13:30:00,5,1,1,7,233
17225,131.15,1,2010-05-07 11:38:00,5,1,1,7,233
17226,895.47,3,2010-02-12 14:31:00,4,3,3,10,333
17227,1878.93,12,2010-01-15 15:05:00,2,5,4,11,367
17228,2820.03,13,2010-03-12 11:54:00,1,5,5,11,367
17229,318.76,2,2011-07-20 12:38:00,3,2,2,7,233
17230,9159.45,23,2009-12-08 13:41:00,4,5,5,14,467
17231,6958.83,35,2009-12-07 16:38:00,1,5,5,11,367
17232,417.77,2,2011-11-25 12:24:00,1,2,2,5,167
17233,560.86,3,2009-12-15 12:03:00,2,3,2,7,233
17234,149.89000000000001,1,2011-06-10 11:20:00,3,1,1,5,167
17235,1562.98,8,2010-06-04 17:01:00,2,4,4,10,333
17236,1929.26,12,2010-03-07 13:00:00,1,5,4,10,333
17237,994.13,4,2010-11-23 11:45:00,1,3,3,7,233
17238,7331.67,32,2009-12-01 10:59:00,1,5,5,11,367
17239,1174.15,6,2009-12-10 15:58:00,4,4,4,12,400
17240,130.6,1,2010-04-22 15:44:00,5,1,1,7,233
17241,2736.64,12,2010-02-15 14:47:00,4,5,4,13,433
17242,2889.28,5,2010-01-24 10:27:00,3,4,5,12,400
17243,20022.93,80,2009-12-01 15:36:00,1,5,5,11,367
17244,1826.04,5,2009-12-06 11:27:00,2,4,4,10,333
17245,371.63,2,2010-01-19 15:39:00,4,2,2,8,267
17246,38.92,2,2009-12-01 17:45:00,5,2,1,8,267
17247,280.09000000000003,1,2011-11-24 15:21:00,1,1,2,4,133
17248,500.54,2,2010-08-15 11:55:00,3,2,2,7,233
17249,68.03,1,2010-10-07 11:33:00,5,1,1,7,233
17250,381.97,2,2011-03-23 16:45:00,1,2,2,5,167
17251,790.28,4,2009-12-15 10:36:00,4,3,3,10,333
17252,348.91,2,2011-06-06 16:41:00,3,2,2,7,233
17253,178.26,1,2011-11-21 12:59:00,1,1,1,3,100
17254,469.48,3,2010-11-03 14:00:00,1,3,2,6,200
17255,781.7,4,2010-09-19 15:53:00,2,3,3,8,267
17256,498.93,5,2010-04-18 13:40:00,3,4,2,9,300
17257,189.78,2,2010-09-29 12:49:00,5,2,1,8,267
17258,417.3,2,2010-02-12 15:51:00,4,2,2,8,267
17259,1452.39,6,2010-02-22 13:38:00,3,4,4,11,367
17260,120.95,1,2010-10-24 13:21:00,4,1,1,6,200
17261,221.59,1,2010-07-18 11:49:00,5,1,1,7,233
17262,2488.76,11,2009-12-15 11:26:00,2,5,4,11,367
17263,63.440000000000005,1,2011-05-15 14:32:00,4,1,1,6,200
17264,268.28,1,2010-10-11 12:52:00,5,1,2,8,267
17265,550.01,2,2011-06-12 12:00:00,3,2,2,7,233
17266,501.71999999999997,5,2010-03-09 10:42:00,1,4,2,7,233
17267,317.2,2,2011-08-04 17:19:00,3,2,2,7,233
17268,1733.8899999999999,11,2009-12-08 11:46:00,3,5,4,12,400
17269,491.81,1,2010-11-19 11:12:00,4,1,2,7,233
17270,601.4499999999999,2,2009-12-07 17:18:00,5,2,3,10,333
17271,204.3,1,2009-12-03 13:49:00,5,1,1,7,233
17272,2144.53,5,2011-03-22 12:05:00,2,4,4,10,333
17273,141.12,1,2010-10-11 15:57:00,5,1,1,7,233
17274,573.22,2,2010-11-09 12:06:00,2,2,3,7,233
17275,114.1,1,2010-11-21 13:26:00,4,1,1,6,200
17276,445.44,2,2010-11-02 16:20:00,4,2,2,8,267
17277,1065.3500000000001,2,2011-01-21 12:37:00,4,2,3,9,300
17278,271.24,2,2010-05-23 13:49:00,4,2,2,8,267
17279,187.82999999999998,1,2011-10-13 11:58:00,2,1,1,4,133
17280,118.85999999999999,1,2010-09-27 16:46:00,5,1,1,7,233
17281,797.8499999999999,6,2010-02-04 13:00:00,4,4,3,11,367
17282,2308.54,5,2010-06-09 12:07:00,3,4,4,11,367
17283,188.46,1,2010-11-26 11:53:00,4,2,1,7,233
17284,2323.12,11,2010-09-20 15:54:00,3,5,4,12,400
17285,407.94,2,2010-02-14 14:10:00,5,2,2,9,300
17286,389.18,3,2010-11-04 13:43:00,2,3,2,7,233
17287,3810.61,23,2009-12-03 12:45:00,2,5,5,12,400
17288,2468.43,11,2010-11-10 14:44:00,1,5,4,10,333
17289,2032.3,11,2010-03-08 12:52:00,2,5,4,11,367
17290,1487.96,8,2009-12-13 13:28:00,1,4,4,9,300
17291,550.8000000000001,1,2011-02-04 13:04:00,4,2,2,8,267
17292,271.75,2,2010-05-09 14:52:00,5,2,2,9,300
17293,3750.63,17,2009-12-03 15:09:00,1,5,5,11,367
17294,467.78999999999996,2,2010-02-08 14:21:00,5,2,2,9,300
17295,547.0,3,2011-10-06 12:22:00,2,3,2,7,233
17296,338.13,1,2009-12-09 14:01:00,5,2,2,9,300
17297,128.18,1,2011-11-22 14:43:00,1,2,1,4,133
17298,949.22,6,2010-03-08 08:56:00,3,4,3,10,333
17299,993.23,6,2010-08-15 16:00:00,1,4,3,8,267
17300,393.64,2,2010-08-15 11:02:00,4,2,2,8,267
17301,294.39,2,2010-03-25 13:16:00,2,2,2,6,200
17302,1119.93,6,2011-02-07 10:14:00,1,4,3,8,267
17303,250.04,1,2010-12-13 13:32:00,4,2,1,7,233
17304,111.5,1,2010-06-23 16:23:00,5,2,1,8,267
17305,2135.46,1,2010-03-01 12:47:00,5,2,4,11,367
17306,9751.77,23,2010-11-01 11:38:00,1,5,5,11,367
17307,3378.31,15,2010-01-19 16:36:00,4,5,5,14,467
17308,4511.76,2,2010-09-13 09:35:00,4,2,5,11,367
17309,320.39,3,2010-02-04 15:49:00,3,3,2,8,267
17310,1025.1,2,2010-06-23 11:38:00,4,2,3,9,300
17311,3490.66,7,2010-02-03 12:38:00,3,4,5,12,400
17312,644.3,3,2011-07-03 13:12:00,3,3,3,9,300
17313,2288.13,2,2011-11-08 15:45:00,1,2,4,7,233
17314,4514.7,22,2009-12-03 11:25:00,2,5,5,12,400
17315,9507.53,49,2010-09-27 12:45:00,1,5,5,11,367
17316,124.45,1,2010-10-15 14:35:00,5,2,1,8,267
17317,2524.02,5,2011-09-11 12:45:00,2,4,4,10,333
17318,157.32999999999998,1,2009-12-14 13:11:00,5,2,1,8,267
17319,29.1,1,2010-02-08 15:47:00,5,2,1,8,267
17320,2444.85,6,2010-01-21 16:29:00,3,4,4,11,367
17321,1665.21,6,2010-05-11 12:10:00,1,4,4,9,300
17322,900.64,7,2009-12-03 11:46:00,4,4,3,11,367
17323,1538.96,14,2010-01-10 11:58:00,1,5,4,10,333
17324,2018.07,13,2009-12-18 15:29:00,1,5,4,10,333
17325,609.5699999999999,3,2010-03-08 11:31:00,4,3,3,10,333
17326,312.35,2,2010-06-28 14:05:00,4,2,2,8,267
17327,152.35,2,2010-05-26 11:20:00,4,2,1,7,233
17328,104.7,1,2010-02-04 17:11:00,5,2,1,8,267
17329,998.53,5,2009-12-03 16:09:00,1,4,3,8,267
17330,423.8,4,2010-03-02 09:20:00,2,3,2,7,233
17331,175.2,1,2011-08-08 11:55:00,3,2,1,6,200
17332,838.27,5,2010-02-21 14:41:00,5,4,3,12,400
17333,494.25,1,2011-09-15 10:11:00,3,2,2,7,233
17334,634.73,4,2010-10-29 12:16:00,4,3,3,10,333
17335,497.04,2,2010-01-24 11:15:00,4,2,2,8,267
17336,81.12,1,2010-08-24 15:37:00,5,2,1,8,267
17337,1897.51,7,2011-02-02 17:06:00,3,4,4,11,367
17338,11783.33,20,2010-03-10 16:09:00,1,5,5,11,367
17339,243.36,4,2010-07-18 13:08:00,3,3,1,7,233
17340,18891.89,30,2009-12-08 17:34:00,1,5,5,11,367
17341,1272.21,5,2010-06-17 18:17:00,3,4,4,11,367
17342,1155.8400000000001,7,2010-02-08 09:16:00,4,4,3,11,367
17343,1259.94,6,2009-12-03 18:30:00,4,4,4,12,400
17344,443.86,3,2009-12-11 11:20:00,2,3,2,7,233
17345,1466.33,12,2009-12-01 15:34:00,1,5,4,10,333
17346,4933.63,27,2010-04-18 12:18:00,1,5,5,11,367
17347,228.96,1,2011-09-14 13:12:00,3,2,1,6,200
17348,2442.29,9,2010-03-10 12:13:00,1,4,4,9,300
17349,772.41,5,2010-03-18 14:26:00,3,4,3,10,333
17350,1863.821,8,2010-02-01 15:38:00,1,4,4,9,300
17351,1988.23,12,2009-12-10 18:43:00,2,5,4,11,367
17352,36.25,1,2010-01-12 16:13:00,5,2,1,8,267
17353,3155.55,7,2010-01-26 11:38:00,3,4,5,12,400
17354,3133.96,4,2010-10-07 13:22:00,2,3,5,10,333
17355,273.31,1,2010-11-18 13:18:00,4,2,2,8,267
17356,946.47,5,2010-01-20 12:14:00,4,4,3,11,367
17357,384.39,2,2011-11-15 16:29:00,2,2,2,6,200
17358,861.01,5,2010-02-24 16:42:00,4,4,3,11,367
17359,284.46,2,2010-03-01 14:48:00,1,2,2,5,167
17360,1170.56,7,2010-10-01 12:07:00,1,4,4,9,300
17361,871.79,5,2010-02-01 14:30:00,2,4,3,9,300
17362,1010.54,8,2010-01-06 10:53:00,4,4,3,11,367
17363,920.46,3,2010-11-02 17:25:00,4,3,3,10,333
17364,11587.05,31,2009-12-07 15:28:00,1,5,5,11,367
17365,8165.34,16,2010-02-01 10:22:00,1,5,5,11,367
17366,1075.59,3,2010-09-09 19:46:00,4,3,3,10,333
17367,167.55,1,2011-04-15 14:21:00,4,2,1,7,233
17368,2145.39,16,2009-12-15 17:45:00,2,5,4,11,367
17369,979.1999999999999,1,2010-09-10 09:49:00,5,2,3,10,333
17370,446.18,4,2011-06-23 11:50:00,3,3,2,8,267
17371,655.37,6,2009-12-08 12:25:00,1,4,3,8,267
17372,4295.18,31,2009-12-03 18:41:00,2,5,5,12,400
17373,1167.5,7,2010-02-28 14:17:00,2,4,4,10,333
17374,711.21,4,2010-11-09 17:14:00,4,3,3,10,333
17375,632.95,5,2010-10-04 09:14:00,3,4,3,10,333
17376,453.64,4,2010-07-05 11:11:00,3,3,2,8,267
17377,17176.27,91,2009-12-02 12:39:00,2,5,5,12,400
17378,0.0,2,2010-11-30 15:52:00,4,2,1,7,233
17379,389.71999999999997,1,2011-11-28 13:56:00,1,2,2,5,167
17380,643.75,4,2010-06-23 11:24:00,5,3,3,11,367
17381,36395.47,39,2010-06-09 12:55:00,1,5,5,11,367
17382,902.28,8,2010-05-19 11:33:00,3,4,3,10,333
17383,304.09,2,2010-09-12 14:54:00,1,2,2,5,167
17384,507.55,3,2010-08-29 16:01:00,2,3,2,7,233
17385,256.11,1,2011-11-25 11:02:00,1,2,1,4,133
17386,2812.77,7,2010-11-19 13:40:00,1,4,5,10,333
17387,746.81,2,2011-11-06 11:25:00,2,2,3,7,233
17388,2675.37,11,2009-12-10 11:45:00,3,5,4,12,400
17389,54577.68,77,2009-12-04 12:06:00,1,5,5,11,367
17390,149.3,1,2010-10-15 11:29:00,5,2,1,8,267
17391,508.8,2,2011-06-28 12:21:00,3,2,2,7,233
17392,585.92,3,2010-09-15 16:17:00,4,3,3,10,333
17393,381.15,2,2010-08-08 15:53:00,4,2,2,8,267
17394,203.86999999999998,1,2011-05-04 13:22:00,4,2,1,7,233
17395,97.5,1,2010-07-19 15:34:00,5,2,1,8,267
17396,8177.1,16,2010-09-24 13:04:00,2,5,5,12,400
17397,1198.28,3,2010-10-19 13:20:00,2,3,4,9,300
17398,653.38,3,2011-03-29 13:04:00,3,3,3,9,300
17399,-25111.09,1,2010-06-17 16:52:00,5,2,1,8,267
17400,4623.28,8,2009-12-17 15:41:00,3,4,5,12,400
17401,114.85,1,2010-06-16 16:54:00,5,2,1,8,267
17402,4601.41,26,2009-12-16 17:40:00,1,5,5,11,367
17403,382.87,2,2010-09-15 12:29:00,2,2,2,6,200
17404,46006.82,28,2010-01-07 11:31:00,1,5,5,11,367
17405,967.22,5,2011-07-12 14:17:00,1,4,3,8,267
17406,3874.0,18,2009-12-06 13:45:00,4,5,5,14,467
17407,552.9,1,2010-10-24 11:57:00,4,2,2,8,267
17408,164.89000000000001,4,2010-07-13 14:02:00,3,3,1,7,233
17409,7793.51,10,2009-12-11 12:17:00,3,5,5,13,433
17410,1214.72,5,2011-05-08 15:21:00,1,4,4,9,300
17411,1316.53,9,2009-12-03 12:02:00,1,4,4,9,300
17412,4187.68,19,2009-12-02 13:51:00,1,5,5,11,367
17413,560.14,2,2010-05-19 11:11:00,4,2,2,8,267
17414,2249.52,6,2009-12-03 16:49:00,2,4,4,10,333
17415,507.84,1,2011-09-21 12:50:00,3,2,2,7,233
17416,17221.47,25,2009-12-14 16:29:00,2,5,5,12,400
17417,164.18,1,2010-06-09 10:00:00,5,2,1,8,267
17418,670.0600000000001,3,2010-11-17 13:42:00,2,3,3,8,267
17419,6100.65,20,2010-01-25 13:19:00,1,5,5,11,367
17420,943.68,8,2010-11-03 13:09:00,2,4,3,9,300
17421,1059.41,3,2009-12-04 15:43:00,4,3,3,10,333
17422,3341.65,20,2010-06-23 10:19:00,1,5,5,11,367
17423,1084.17,5,2010-11-11 12:26:00,2,4,3,9,300
17424,-176.96,1,2010-10-07 14:25:00,5,2,1,8,267
17425,759.17,2,2011-10-10 11:37:00,2,2,3,7,233
17426,7606.37,17,2010-02-17 13:39:00,1,5,5,11,367
17427,100.8,1,2011-09-29 11:29:00,3,2,1,6,200
17428,30885.06,51,2009-12-01 17:28:00,1,5,5,11,367
17429,1342.16,7,2010-10-06 12:30:00,3,4,4,11,367
17430,622.57,4,2010-08-17 11:52:00,2,3,3,8,267
17431,403.3,1,2011-01-30 14:36:00,4,2,2,8,267
17432,1728.99,9,2009-12-03 19:13:00,1,4,4,9,300
17433,569.96,2,2010-11-19 13:37:00,3,2,2,7,233
17434,2333.42,9,2011-09-15 13:54:00,1,4,4,9,300
17435,331.35,1,2010-10-24 13:55:00,4,2,2,8,267
17436,521.31,7,2009-12-07 12:31:00,1,4,2,7,233
17437,369.68,1,2010-06-28 11:11:00,5,2,2,9,300
17438,1412.6200000000001,6,2010-03-08 16:53:00,4,4,4,12,400
17439,325.74,1,2010-02-22 12:48:00,5,2,2,9,300
17440,314.26,6,2010-06-08 14:40:00,3,4,2,9,300
17441,293.35,1,2009-12-07 13:32:00,5,2,2,9,300
17442,4517.7,23,2010-02-15 15:54:00,2,5,5,12,400
17443,534.24,1,2011-05-04 10:47:00,4,2,2,8,267
17444,2940.04,3,2011-06-20 09:04:00,3,3,5,11,367
17445,-506.51,1,2010-03-19 12:27:00,5,2,1,8,267
17446,120.9,2,2011-02-02 14:40:00,3,2,1,6,200
17447,541.53,2,2011-09-29 10:10:00,2,2,2,6,200
17448,10162.380000000001,54,2010-03-04 17:29:00,3,5,5,13,433
17449,4852.15,14,2009-12-09 14:16:00,1,5,5,11,367
17450,231390.55,61,2010-09-27 16:59:00,1,5,5,11,367
17451,1648.95,10,2011-08-26 11:54:00,1,5,4,10,333
17452,-227.28,1,2010-04-15 15:16:00,5,2,1,8,267
17453,486.71999999999997,2,2011-10-06 17:02:00,1,2,2,5,167
17454,1532.64,11,2010-01-15 15:40:00,4,5,4,13,433
17455,131.7,1,2011-05-20 12:31:00,4,2,1,7,233
17456,975.5600000000001,2,2010-09-09 15:28:00,4,2,3,9,300
17457,5799.01,18,2009-12-07 14:52:00,3,5,5,13,433
17458,529.58,2,2010-11-23 11:43:00,1,2,2,5,167
17459,657.3,2,2011-10-10 17:00:00,2,2,3,7,233
17460,1937.1000000000001,21,2010-01-22 13:25:00,3,5,4,12,400
17461,735.82,3,2011-11-10 12:01:00,2,3,3,8,267
17462,662.94,3,2011-02-28 17:01:00,2,3,3,8,267
17463,2515.26,9,2010-04-29 17:57:00,1,4,4,9,300
17464,816.54,4,2010-03-30 13:15:00,3,3,3,9,300
17465,2533.64,9,2009-12-03 13:25:00,5,4,4,13,433
17466,763.28,2,2011-09-22 09:16:00,1,2,3,6,200
17467,102.6,1,2010-11-09 12:58:00,4,2,1,7,233
17468,194.8,3,2010-11-29 17:25:00,1,3,1,5,167
17469,4958.34,22,2009-12-16 15:06:00,1,5,5,11,367
17470,2626.47,11,2010-07-19 16:16:00,2,5,4,11,367
17471,321.65000000000003,1,2010-08-22 11:53:00,5,2,2,9,300
17472,922.35,4,2010-03-21 13:27:00,4,3,3,10,333
17473,592.15,3,2010-09-09 19:03:00,4,3,3,10,333
17474,1047.0,1,2010-04-19 10:43:00,5,2,3,10,333
17475,194.37,1,2011-09-21 14:55:00,3,2,1,6,200
17476,446.51,4,2009-12-02 12:09:00,4,3,2,9,300
17477,1079.0,5,2010-03-02 11:53:00,5,4,3,12,400
17478,1272.8,2,2010-03-16 14:19:00,4,2,4,10,333
17479,389.26000000000005,1,2010-03-17 09:26:00,5,2,2,9,300
17480,876.92,3,2010-09-21 12:31:00,3,3,3,9,300
17481,1249.34,5,2011-09-07 09:57:00,1,4,4,9,300
17482,775.64,2,2010-05-10 14:10:00,5,2,3,10,333
17483,591.73,4,2010-10-21 12:43:00,3,3,3,9,300
17484,209.57,2,2010-03-25 16:17:00,5,2,1,8,267
17485,-29.55,1,2009-12-01 14:52:00,5,2,1,8,267
17486,396.87,1,2011-03-23 14:00:00,4,2,2,8,267
17487,160.55,1,2009-12-11 15:06:00,5,2,1,8,267
17488,336.5,1,2010-03-08 14:07:00,5,2,2,9,300
17489,376.64,2,2011-05-11 11:34:00,3,2,2,7,233
17490,2585.06,13,2010-05-19 12:40:00,1,5,4,10,333
17491,5636.72,18,2010-04-28 11:57:00,1,5,5,11,367
17492,1122.42,3,2010-07-09 13:27:00,4,3,3,10,333
17493,100.91000000000001,1,2010-11-19 16:57:00,4,2,1,7,233
17494,54.699999999999996,1,2010-07-26 10:06:00,5,2,1,8,267
17495,759.07,4,2010-11-14 11:50:00,1,3,3,7,233
17496,1385.89,5,2010-01-14 13:36:00,4,4,4,12,400
17497,287.25,2,2010-04-08 08:01:00,4,2,2,8,267
17498,272.22,1,2011-09-25 12:25:00,3,2,2,7,233
17499,1296.84,3,2010-05-27 09:59:00,4,3,4,11,367
17500,1138.0,3,2011-11-10 09:08:00,1,3,3,7,233
17501,288.6,2,2011-05-03 09:46:00,4,2,2,8,267
17502,689.1,4,2011-11-10 16:39:00,1,3,3,7,233
17503,558.96,2,2011-11-01 11:12:00,1,2,2,5,167
17504,9238.42,19,2010-02-08 09:22:00,4,5,5,14,467
17505,2435.48,5,2010-04-13 16:33:00,3,4,4,11,367
17506,294.29,2,2011-09-25 11:39:00,3,2,2,7,233
17507,605.58,2,2011-02-03 18:08:00,4,2,3,9,300
17508,4546.78,9,2009-12-07 11:46:00,4,4,5,13,433
17509,6069.24,11,2011-10-07 13:14:00,2,5,5,12,400
17510,514.56,2,2010-10-15 10:20:00,2,2,2,6,200
17511,168491.62,85,2009-12-02 10:52:00,1,5,5,11,367
17512,5432.27,20,2009-12-10 19:35:00,2,5,5,12,400
17513,1158.8,3,2010-08-17 15:08:00,3,3,3,9,300
17514,522.0,2,2010-02-08 14:00:00,3,2,2,7,233
17515,1602.51,9,2010-06-07 13:29:00,2,4,4,10,333
17516,947.5,6,2010-11-26 12:50:00,1,4,3,8,267
17517,153.94,1,2011-02-04 11:48:00,4,2,1,7,233
17518,329.42,2,2010-03-28 13:31:00,5,2,2,9,300
17519,4767.5,17,2009-12-01 09:57:00,1,5,5,11,367
17520,546.81,1,2011-10-17 12:04:00,2,2,2,6,200
17521,1276.81,6,2010-10-01 11:49:00,2,4,4,10,333
17522,1070.71,5,2011-05-05 16:31:00,1,4,3,8,267
17523,652.74,4,2011-11-20 13:40:00,1,3,3,7,233
17524,508.9,4,2010-09-27 16:20:00,4,3,2,9,300
17525,1161.9,3,2010-10-07 09:12:00,4,3,3,10,333
17526,3450.04,16,2009-12-17 16:18:00,1,5,5,11,367
17527,888.86,6,2011-05-05 13:43:00,2,4,3,9,300
17528,3540.1,11,2011-09-29 13:04:00,1,5,5,11,367
17529,1240.25,2,2010-01-11 12:29:00,5,2,4,11,367
17530,2790.74,13,2009-12-06 16:17:00,1,5,5,11,367
